A080814 | A130249 | 0.0833333333333333 | 8
A118236 | A055642 | 0.0184049079754601 | 3
A001243 | A020725 | 0.842696629213483 | 75
A001243 | A130249 | 0.0775862068965517 | 8
A001243 | A130256 | 0.0689655172413793 | 7
A008776 | A113311 | 0.0300751879699248 | 4
A125134 | A130255 | 0.0424242424242424 | 6
A125134 | A000523 | 0.0470588235294118 | 6
A125134 | A130260 | 0.0481927710843374 | 6
A125134 | A040000 | 0.0117647058823529 | 2
A125134 | A130259 | 0.036144578313253 | 5
A125134 | A048766 | 0.0294117647058824 | 4
A125134 | A055642 | 0.0175438596491228 | 3
A183064 | A130255 | 0.0630630630630631 | 6
A183064 | A000523 | 0.0689655172413793 | 6
A183064 | A130260 | 0.0714285714285714 | 6
A183064 | A040000 | 0.0172413793103448 | 2
A183064 | A130259 | 0.0535714285714286 | 5
A183064 | A048766 | 0.0431034482758621 | 4
A183064 | A055642 | 0.0256410256410256 | 3
A001542 | A130253 | 0.0826446280991736 | 9
A001542 | A113311 | 0.0396825396825397 | 4
A212333 | A130249 | 0.0775862068965517 | 8
A212333 | A130256 | 0.0689655172413793 | 7
A020522 | A130253 | 0.08 | 9
A020522 | A113311 | 0.0384615384615385 | 4
A080607 | A001651 | 0.23943661971831 | 33
A080607 | A040000 | 0.0169491525423729 | 2
A033890 | A130256 | 0.0731707317073171 | 7
A059995 | A014614 | 0.0709677419354839 | 10
A059995 | A110375 | 0.0748299319727891 | 10
A059995 | A039665 | 0.0769230769230769 | 10
A059995 | A102910 | 0.104761904761905 | 10
A059995 | A091191 | 0.0705128205128205 | 10
A059995 | A014312 | 0.06875 | 10
A059995 | A157889 | 0.0769230769230769 | 10
A059995 | A235488 | 0.0774647887323944 | 10
A059995 | A198773 | 0.0691823899371069 | 10
A059995 | A002646 | 0.0797101449275362 | 10
A059995 | A069276 | 0.0827067669172932 | 10
A059995 | A140353 | 0.0740740740740741 | 10
A059995 | A096954 | 0.1 | 10
A059995 | A179084 | 0.0745341614906832 | 10
A059995 | A025320 | 0.0827067669172932 | 10
A059995 | A069279 | 0.0859375 | 10
A059995 | A002089 | 0.094488188976378 | 10
A059995 | A069280 | 0.0859375 | 10
A059995 | A046306 | 0.0723684210526316 | 10
A059995 | A069275 | 0.082089552238806 | 10
A059995 | A181792 | 0.0700636942675159 | 10
A059995 | A244019 | 0.0691823899371069 | 10
A059995 | A175225 | 0.0683229813664596 | 10
A059995 | A005277 | 0.0700636942675159 | 10
A059995 | A069273 | 0.0802919708029197 | 10
A059995 | A069277 | 0.0827067669172932 | 10
A059995 | A120359 | 0.0887096774193548 | 10
A059995 | A118886 | 0.0691823899371069 | 10
A059995 | A120349 | 0.0873015873015873 | 10
A059995 | A006601 | 0.0797101449275362 | 10
A059995 | A058950 | 0.0774647887323944 | 10
A059995 | A099011 | 0.0780141843971631 | 10
A059995 | A023691 | 0.0785714285714286 | 10
A059995 | A023690 | 0.0753424657534247 | 10
A059995 | A133766 | 0.082089552238806 | 10
A059995 | A204189 | 0.0852713178294574 | 10
A059995 | A157888 | 0.079136690647482 | 10
A059995 | A067295 | 0.088 | 10
A059995 | A069272 | 0.0802919708029197 | 10
A059995 | A014313 | 0.0700636942675159 | 10
A059995 | A118882 | 0.0709677419354839 | 10
A059995 | A178635 | 0.0956521739130435 | 10
A059995 | A058947 | 0.09375 | 10
A059995 | A069281 | 0.0866141732283465 | 10
A059995 | A101619 | 0.101851851851852 | 10
A059995 | A157910 | 0.0769230769230769 | 10
A059995 | A058949 | 0.0882352941176471 | 10
A059995 | A117293 | 0.107142857142857 | 10
A059995 | A045897 | 0.0748299319727891 | 10
A059995 | A198775 | 0.0769230769230769 | 10
A059995 | A110745 | 0.0810810810810811 | 10
A059995 | A071336 | 0.0718954248366013 | 10
A059995 | A157909 | 0.079136690647482 | 10
A059995 | A014613 | 0.0700636942675159 | 10
A059995 | A058952 | 0.0763888888888889 | 10
A059995 | A046308 | 0.0748299319727891 | 10
A059995 | A115421 | 0.0670731707317073 | 10
A059995 | A143226 | 0.0723684210526316 | 10
A059995 | A056524 | 0.0810810810810811 | 10
A059995 | A161581 | 0.092436974789916 | 10
A059995 | A006038 | 0.0774647887323944 | 10
A059995 | A230095 | 0.069620253164557 | 10
A059995 | A198774 | 0.0753424657534247 | 10
A059995 | A046312 | 0.0758620689655172 | 10
A014614 | A070941 | 0.0551724137931034 | 8
A014614 | A070939 | 0.0445859872611465 | 7
A014614 | A091194 | 0.13768115942029 | 18
A014614 | A130255 | 0.0394736842105263 | 6
A014614 | A000523 | 0.0445859872611465 | 6
A014614 | A038567 | 0.123076923076923 | 16
A014614 | A130260 | 0.0457516339869281 | 6
A014614 | A003056 | 0.0977443609022556 | 12
A014614 | A029837 | 0.0509554140127389 | 7
A014614 | A040000 | 0.0127388535031847 | 2
A014614 | A138194 | 0.0915492957746479 | 13
A014614 | A130259 | 0.0392156862745098 | 5
A014614 | A103586 | 0.0460526315789474 | 7
A014614 | A005041 | 0.138461538461538 | 18
A014614 | A001462 | 0.139705882352941 | 19
A014614 | A002265 | 0.151515151515152 | 19
A014614 | A206244 | 0.0579710144927536 | 8
A014614 | A072000 | 0.209302325581395 | 26
A014614 | A036234 | 0.163934426229508 | 20
A014614 | A132090 | 0.0636942675159236 | 9
A014614 | A048766 | 0.0318471337579618 | 4
A014614 | A002266 | 0.125925925925926 | 16
A014614 | A000194 | 0.0666666666666667 | 10
A014614 | A055642 | 0.0189873417721519 | 3
A002003 | A113311 | 0.0387596899224806 | 4
A022264 | A040000 | 0.027972027972028 | 2
A016969 | A040000 | 0.0124223602484472 | 2
A016969 | A048766 | 0.0372670807453416 | 4
A016969 | A055642 | 0.0185185185185185 | 3
A056115 | A040000 | 0.0192307692307692 | 2
A056115 | A055642 | 0.0254777070063694 | 3
A022544 | A040000 | 0.0132743362831858 | 2
A017712 | A020725 | 0.882352941176471 | 75
A017712 | A130249 | 0.0803571428571429 | 8
A017712 | A130256 | 0.0714285714285714 | 7
A087289 | A040000 | 0.0238095238095238 | 2
A055112 | A040000 | 0.020979020979021 | 2
A055112 | A055642 | 0.0277777777777778 | 3
A056126 | A070941 | 0.0694444444444444 | 8
A056126 | A070939 | 0.0512820512820513 | 7
A056126 | A130255 | 0.0463576158940397 | 6
A056126 | A040000 | 0.0192307692307692 | 2
A056126 | A103586 | 0.0529801324503311 | 7
A056126 | A206244 | 0.072992700729927 | 8
A056126 | A055642 | 0.0254777070063694 | 3
A115419 | A070939 | 0.0473372781065089 | 7
A115419 | A130255 | 0.0365853658536585 | 6
A115419 | A000523 | 0.0414201183431953 | 6
A115419 | A130260 | 0.0424242424242424 | 6
A115419 | A029837 | 0.0532544378698225 | 7
A115419 | A040000 | 0.0118343195266272 | 2
A115419 | A130259 | 0.0363636363636364 | 5
A115419 | A103586 | 0.0487804878048781 | 7
A115419 | A048766 | 0.029585798816568 | 4
A115419 | A055642 | 0.0176470588235294 | 3
A075870 | A130250 | 0.0887096774193548 | 9
A075870 | A130253 | 0.0813008130081301 | 9
A075870 | A113311 | 0.03125 | 4
A048631 | A063992 | 0.8125 | 78
A140672 | A070939 | 0.0604026845637584 | 7
A140672 | A130255 | 0.0486111111111111 | 6
A140672 | A040000 | 0.0201342281879195 | 2
A140672 | A103586 | 0.0625 | 7
A140672 | A055642 | 0.0266666666666667 | 3
A051942 | A070941 | 0.0629370629370629 | 8
A051942 | A070939 | 0.0516129032258065 | 7
A051942 | A130255 | 0.0466666666666667 | 6
A051942 | A040000 | 0.0193548387096774 | 2
A051942 | A103586 | 0.0533333333333333 | 7
A051942 | A206244 | 0.0661764705882353 | 8
A051942 | A055642 | 0.0256410256410256 | 3
A101618 | A130255 | 0.0660377358490566 | 6
A101618 | A000523 | 0.0720720720720721 | 6
A101618 | A130260 | 0.0747663551401869 | 6
A101618 | A040000 | 0.018018018018018 | 2
A101618 | A130259 | 0.0560747663551402 | 5
A101618 | A048766 | 0.045045045045045 | 4
A101618 | A055642 | 0.0267857142857143 | 3
A092459 | A061922 | 0.792079207920792 | 79
A092459 | A000744 | 0.824742268041237 | 79
A092459 | A040000 | 0.0222222222222222 | 2
A092459 | A000108 | 0.754716981132076 | 79
A092459 | A211216 | 0.776699029126214 | 79
A014105 | A040000 | 0.0263157894736842 | 2
A123865 | A070941 | 0.0708661417322835 | 8
A123865 | A070939 | 0.0575539568345324 | 7
A123865 | A130255 | 0.0522388059701493 | 6
A123865 | A040000 | 0.0215827338129496 | 2
A123865 | A138194 | 0.112903225806452 | 13
A123865 | A103586 | 0.0597014925373134 | 7
A123865 | A206244 | 0.075 | 8
A123865 | A000194 | 0.0833333333333333 | 10
A123865 | A055642 | 0.0285714285714286 | 3
A120303 | A113311 | 0.0292397660818713 | 4
A052222 | A070939 | 0.0509554140127389 | 7
A052222 | A130255 | 0.0394736842105263 | 6
A052222 | A000523 | 0.0445859872611465 | 6
A052222 | A130260 | 0.0457516339869281 | 6
A052222 | A029837 | 0.0573248407643312 | 7
A052222 | A040000 | 0.0127388535031847 | 2
A052222 | A130259 | 0.0392156862745098 | 5
A052222 | A103586 | 0.0526315789473684 | 7
A052222 | A048766 | 0.0318471337579618 | 4
A052222 | A055642 | 0.0189873417721519 | 3
A188377 | A130255 | 0.049645390070922 | 6
A188377 | A000523 | 0.0547945205479452 | 6
A188377 | A130260 | 0.0563380281690141 | 6
A188377 | A040000 | 0.0136986301369863 | 2
A188377 | A130259 | 0.0422535211267606 | 5
A188377 | A048766 | 0.0342465753424658 | 4
A188377 | A055642 | 0.0204081632653061 | 3
A072502 | A070941 | 0.0629370629370629 | 8
A072502 | A070939 | 0.0451612903225806 | 7
A072502 | A130255 | 0.04 | 6
A072502 | A000523 | 0.0451612903225806 | 6
A072502 | A130260 | 0.0463576158940397 | 6
A072502 | A029837 | 0.0516129032258065 | 7
A072502 | A040000 | 0.0129032258064516 | 2
A072502 | A130259 | 0.0397350993377483 | 5
A072502 | A103586 | 0.0466666666666667 | 7
A072502 | A206244 | 0.0661764705882353 | 8
A072502 | A048766 | 0.032258064516129 | 4
A072502 | A055642 | 0.0192307692307692 | 3
A242280 | A130249 | 0.0869565217391304 | 8
A242280 | A130256 | 0.0695652173913043 | 7
A001105 | A113311 | 0.0326797385620915 | 4
A070941 | A110375 | 0.0583941605839416 | 8
A070941 | A039665 | 0.0601503759398496 | 8
A070941 | A102910 | 0.0842105263157895 | 8
A070941 | A091191 | 0.0547945205479452 | 8
A070941 | A140673 | 0.072992700729927 | 8
A070941 | A014312 | 0.0533333333333333 | 8
A070941 | A105441 | 0.0580645161290323 | 8
A070941 | A157889 | 0.0601503759398496 | 8
A070941 | A235488 | 0.0606060606060606 | 8
A070941 | A198773 | 0.0536912751677852 | 8
A070941 | A002646 | 0.0625 | 8
A070941 | A059988 | 0.0849056603773585 | 8
A070941 | A069276 | 0.0650406504065041 | 8
A070941 | A140353 | 0.0526315789473684 | 8
A070941 | A096954 | 0.08 | 8
A070941 | A179084 | 0.0529801324503311 | 8
A070941 | A025320 | 0.0650406504065041 | 8
A070941 | A069279 | 0.0677966101694915 | 8
A070941 | A002089 | 0.0683760683760684 | 8
A070941 | A069280 | 0.0677966101694915 | 8
A070941 | A046306 | 0.0563380281690141 | 8
A070941 | A069275 | 0.0645161290322581 | 8
A070941 | A181792 | 0.054421768707483 | 8
A070941 | A144314 | 0.0676691729323308 | 8
A070941 | A244019 | 0.0536912751677852 | 8
A070941 | A175225 | 0.0529801324503311 | 8
A070941 | A058948 | 0.0597014925373134 | 8
A070941 | A075412 | 0.0943396226415094 | 8
A070941 | A005277 | 0.054421768707483 | 8
A070941 | A069273 | 0.062992125984252 | 8
A070941 | A069277 | 0.0650406504065041 | 8
A070941 | A058945 | 0.0575539568345324 | 8
A070941 | A120359 | 0.0701754385964912 | 8
A070941 | A052762 | 0.0703125 | 8
A070941 | A118886 | 0.0536912751677852 | 8
A070941 | A058946 | 0.0567375886524823 | 8
A070941 | A120349 | 0.0689655172413793 | 8
A070941 | A034048 | 0.0596026490066225 | 8
A070941 | A138511 | 0.0506329113924051 | 8
A070941 | A006601 | 0.0625 | 8
A070941 | A058950 | 0.0606060606060606 | 8
A070941 | A058944 | 0.062015503875969 | 8
A070941 | A099011 | 0.0610687022900763 | 8
A070941 | A023691 | 0.0615384615384615 | 8
A070941 | A089995 | 0.0529801324503311 | 8
A070941 | A075415 | 0.0849056603773585 | 8
A070941 | A023690 | 0.0588235294117647 | 8
A070941 | A133766 | 0.0645161290322581 | 8
A070941 | A175224 | 0.0529801324503311 | 8
A070941 | A204189 | 0.0672268907563025 | 8
A070941 | A157888 | 0.062015503875969 | 8
A070941 | A067295 | 0.0695652173913043 | 8
A070941 | A069272 | 0.062992125984252 | 8
A070941 | A014313 | 0.054421768707483 | 8
A070941 | A118882 | 0.0551724137931034 | 8
A070941 | A178635 | 0.0761904761904762 | 8
A070941 | A058947 | 0.0677966101694915 | 8
A070941 | A069281 | 0.0683760683760684 | 8
A070941 | A140674 | 0.0656934306569343 | 8
A070941 | A017641 | 0.0547945205479452 | 8
A070941 | A144312 | 0.0671641791044776 | 8
A070941 | A101619 | 0.0816326530612245 | 8
A070941 | A157910 | 0.0601503759398496 | 8
A070941 | A058949 | 0.0634920634920635 | 8
A070941 | A002283 | 0.0884955752212389 | 8
A070941 | A117293 | 0.0784313725490196 | 8
A070941 | A099814 | 0.0818181818181818 | 8
A070941 | A045897 | 0.0583941605839416 | 8
A070941 | A143224 | 0.0689655172413793 | 8
A070941 | A198775 | 0.0601503759398496 | 8
A070941 | A151542 | 0.0633802816901408 | 8
A070941 | A110745 | 0.0579710144927536 | 8
A070941 | A071336 | 0.0559440559440559 | 8
A070941 | A157909 | 0.062015503875969 | 8
A070941 | A014613 | 0.054421768707483 | 8
A070941 | A049598 | 0.0656934306569343 | 8
A070941 | A034056 | 0.0676691729323308 | 8
A070941 | A050909 | 0.09 | 8
A070941 | A058952 | 0.0597014925373134 | 8
A070941 | A198309 | 0.0672268907563025 | 8
A070941 | A140675 | 0.0656934306569343 | 8
A070941 | A046308 | 0.0583941605839416 | 8
A070941 | A101859 | 0.0620689655172414 | 8
A070941 | A029742 | 0.0441988950276243 | 8
A070941 | A052223 | 0.0612244897959184 | 8
A070941 | A115421 | 0.051948051948052 | 8
A070941 | A161395 | 0.0833333333333333 | 8
A070941 | A127957 | 0.0493827160493827 | 8
A070941 | A143226 | 0.0563380281690141 | 8
A070941 | A056524 | 0.0579710144927536 | 8
A070941 | A161581 | 0.073394495412844 | 8
A070941 | A026081 | 0.0918367346938776 | 8
A070941 | A222716 | 0.0676691729323308 | 8
A070941 | A006038 | 0.0606060606060606 | 8
A070941 | A230095 | 0.0540540540540541 | 8
A070941 | A198774 | 0.0588235294117647 | 8
A070941 | A046312 | 0.0592592592592593 | 8
A091030 | A130249 | 0.076271186440678 | 8
A091030 | A130256 | 0.0677966101694915 | 7
A057086 | A130249 | 0.0737704918032787 | 8
A057086 | A130256 | 0.0655737704918033 | 7
A007607 | A007606 | 0.984848484848485 | 130
A002439 | A130249 | 0.079646017699115 | 8
A002439 | A130256 | 0.0707964601769911 | 7
A080040 | A113311 | 0.0303030303030303 | 4
A011248 | A130250 | 0.0956521739130435 | 9
A011248 | A130253 | 0.087719298245614 | 9
A011248 | A113311 | 0.0336134453781513 | 4
A110375 | A199332 | 0.339285714285714 | 38
A110375 | A070939 | 0.0469798657718121 | 7
A110375 | A091194 | 0.146153846153846 | 18
A110375 | A130255 | 0.0416666666666667 | 6
A110375 | A000523 | 0.0469798657718121 | 6
A110375 | A038567 | 0.131147540983607 | 16
A110375 | A130260 | 0.0482758620689655 | 6
A110375 | A003056 | 0.104 | 12
A110375 | A029837 | 0.0536912751677852 | 7
A110375 | A004001 | 0.352941176470588 | 42
A110375 | A040000 | 0.0134228187919463 | 2
A110375 | A156077 | 0.316666666666667 | 38
A110375 | A138194 | 0.0970149253731343 | 13
A110375 | A004526 | 0.313559322033898 | 36
A110375 | A130259 | 0.0413793103448276 | 5
A110375 | A103586 | 0.0486111111111111 | 7
A110375 | A005041 | 0.147540983606557 | 18
A110375 | A110654 | 0.325 | 38
A110375 | A156253 | 0.423728813559322 | 50
A110375 | A001477 | 0.639344262295082 | 77
A110375 | A001462 | 0.1484375 | 19
A110375 | A099802 | 0.288135593220339 | 34
A110375 | A115384 | 0.325 | 38
A110375 | A074286 | 0.315789473684211 | 35
A110375 | A002265 | 0.161290322580645 | 19
A110375 | A000027 | 0.636363636363636 | 77
A110375 | A206244 | 0.0615384615384615 | 8
A110375 | A072000 | 0.223140495867769 | 26
A110375 | A036234 | 0.175438596491228 | 20
A110375 | A132090 | 0.0671140939597315 | 9
A110375 | A048766 | 0.0335570469798658 | 4
A110375 | A002266 | 0.133858267716535 | 16
A110375 | A008619 | 0.319327731092437 | 38
A110375 | A000194 | 0.0704225352112676 | 10
A110375 | A055642 | 0.02 | 3
A004023 | A130250 | 0.0909090909090909 | 9
A004023 | A130253 | 0.0825688073394495 | 9
A004023 | A113311 | 0.0350877192982456 | 4
A003472 | A130249 | 0.072 | 8
A003472 | A130256 | 0.064 | 7
A001969 | A040000 | 0.0235294117647059 | 2
A001969 | A000069 | 1 | 128
A013322 | A014132 | 0.489051094890511 | 66
A009969 | A130249 | 0.0737704918032787 | 8
A009969 | A130256 | 0.0655737704918033 | 7
A049453 | A130255 | 0.0559440559440559 | 6
A049453 | A040000 | 0.0202702702702703 | 2
A049453 | A055642 | 0.0268456375838926 | 3
A039665 | A199332 | 0.351851851851852 | 38
A039665 | A070939 | 0.0482758620689655 | 7
A039665 | A091194 | 0.150793650793651 | 18
A039665 | A130255 | 0.0428571428571429 | 6
A039665 | A000523 | 0.0482758620689655 | 6
A039665 | A038567 | 0.135593220338983 | 16
A039665 | A130260 | 0.049645390070922 | 6
A039665 | A003056 | 0.107438016528926 | 12
A039665 | A029837 | 0.0551724137931034 | 7
A039665 | A004001 | 0.365217391304348 | 42
A039665 | A040000 | 0.0137931034482759 | 2
A039665 | A156077 | 0.327586206896552 | 38
A039665 | A138194 | 0.1 | 13
A039665 | A004526 | 0.324561403508772 | 36
A039665 | A130259 | 0.0425531914893617 | 5
A039665 | A103586 | 0.05 | 7
A039665 | A005041 | 0.152542372881356 | 18
A039665 | A110654 | 0.336206896551724 | 38
A039665 | A156253 | 0.43859649122807 | 50
A039665 | A001477 | 0.661016949152542 | 77
A039665 | A001462 | 0.153225806451613 | 19
A039665 | A099802 | 0.298245614035088 | 34
A039665 | A115384 | 0.336206896551724 | 38
A039665 | A074286 | 0.327272727272727 | 35
A039665 | A002265 | 0.166666666666667 | 19
A039665 | A000027 | 0.658119658119658 | 77
A039665 | A206244 | 0.0634920634920635 | 8
A039665 | A072000 | 0.230769230769231 | 26
A039665 | A036234 | 0.181818181818182 | 20
A039665 | A132090 | 0.0689655172413793 | 9
A039665 | A048766 | 0.0344827586206897 | 4
A039665 | A002266 | 0.138211382113821 | 16
A039665 | A008619 | 0.330434782608696 | 38
A039665 | A000194 | 0.072463768115942 | 10
A039665 | A055642 | 0.0205479452054795 | 3
A102910 | A070939 | 0.0654205607476635 | 7
A102910 | A130255 | 0.0588235294117647 | 6
A102910 | A000523 | 0.0654205607476635 | 6
A102910 | A130260 | 0.0679611650485437 | 6
A102910 | A003056 | 0.168674698795181 | 12
A102910 | A029837 | 0.0747663551401869 | 7
A102910 | A040000 | 0.0186915887850467 | 2
A102910 | A130259 | 0.058252427184466 | 5
A102910 | A103586 | 0.0686274509803922 | 7
A102910 | A206244 | 0.0909090909090909 | 8
A102910 | A132090 | 0.0934579439252336 | 9
A102910 | A048766 | 0.0467289719626168 | 4
A102910 | A000194 | 0.1 | 10
A102910 | A055642 | 0.0277777777777778 | 3
A091191 | A070939 | 0.0443037974683544 | 7
A091191 | A130255 | 0.0392156862745098 | 6
A091191 | A000523 | 0.0443037974683544 | 6
A091191 | A130260 | 0.0454545454545455 | 6
A091191 | A029837 | 0.0506329113924051 | 7
A091191 | A040000 | 0.0126582278481013 | 2
A091191 | A130259 | 0.038961038961039 | 5
A091191 | A103586 | 0.0457516339869281 | 7
A091191 | A206244 | 0.0575539568345324 | 8
A091191 | A132090 | 0.0632911392405063 | 9
A091191 | A048766 | 0.0316455696202532 | 4
A091191 | A000194 | 0.0662251655629139 | 10
A091191 | A055642 | 0.0188679245283019 | 3
A140673 | A070939 | 0.0536912751677852 | 7
A140673 | A130255 | 0.0486111111111111 | 6
A140673 | A040000 | 0.0201342281879195 | 2
